NU_ANO_CENSO,NO_REGIAO,CO_REGIAO,NO_UF,SG_UF,CO_UF,NO_MUNICIPIO,CO_MUNICIPIO,IN_CAPITAL,TP_DIMENSAO,TP_ORGANIZACAO_ACADEMICA,TP_REDE,TP_CATEGORIA_ADMINISTRATIVA,IN_COMUNITARIA,IN_CONFESSIONAL,CO_IES,NO_CURSO,CO_CURSO,NO_CINE_ROTULO,CO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,CO_CINE_AREA_ESPECIFICA,NO_CINE_AREA_ESPECIFICA,CO_CINE_AREA_DETALHADA,NO_CINE_AREA_DETALHADA,TP_GRAU_ACADEMICO,IN_GRATUITO,TP_MODALIDADE_ENSINO,TP_NIVEL_ACADEMICO,QT_CURSO,QT_VG_TOTAL,QT_VG_TOTAL_DIURNO,QT_VG_TOTAL_NOTURNO,QT_VG_TOTAL_EAD,QT_VG_NOVA,QT_VG_PROC_SELETIVO,QT_VG_REMANESC,QT_VG_PROG_ESPECIAL,QT_INSCRITO_TOTAL,QT_INSCRITO_TOTAL_DIURNO,QT_INSCRITO_TOTAL_NOTURNO,QT_INSCRITO_TOTAL_EAD,QT_INSC_VG_NOVA,QT_INSC_PROC_SELETIVO,QT_INSC_VG_REMANESC,QT_INSC_VG_PROG_ESPECIAL,QT_ING,QT_ING_FEM,QT_ING_MASC,QT_ING_DIURNO,QT_ING_NOTURNO,QT_ING_VG_NOVA,QT_ING_VESTIBULAR,QT_ING_ENEM,QT_ING_AVALIACAO_SERIADA,QT_ING_SELECAO_SIMPLIFICA,QT_ING_EGR,QT_ING_OUTRO_TIPO_SELECAO,QT_ING_PROC_SELETIVO,QT_ING_VG_REMANESC,QT_ING_VG_PROG_ESPECIAL,QT_ING_OUTRA_FORMA,QT_ING_0_17,QT_ING_18_24,QT_ING_25_29,QT_ING_30_34,QT_ING_35_39,QT_ING_40_49,QT_ING_50_59,QT_ING_60_MAIS,QT_ING_BRANCA,QT_ING_PRETA,QT_ING_PARDA,QT_ING_AMARELA,QT_ING_INDIGENA,QT_ING_CORND,QT_MAT,QT_MAT_FEM,QT_MAT_MASC,QT_MAT_DIURNO,QT_MAT_NOTURNO,QT_MAT_0_17,QT_MAT_18_24,QT_MAT_25_29,QT_MAT_30_34,QT_MAT_35_39,QT_MAT_40_49,QT_MAT_50_59,QT_MAT_60_MAIS,QT_MAT_BRANCA,QT_MAT_PRETA,QT_MAT_PARDA,QT_MAT_AMARELA,QT_MAT_INDIGENA,QT_MAT_CORND,QT_CONC,QT_CONC_FEM,QT_CONC_MASC,QT_CONC_DIURNO,QT_CONC_NOTURNO,QT_CONC_0_17,QT_CONC_18_24,QT_CONC_25_29,QT_CONC_30_34,QT_CONC_35_39,QT_CONC_40_49,QT_CONC_50_59,QT_CONC_60_MAIS,QT_CONC_BRANCA,QT_CONC_PRETA,QT_CONC_PARDA,QT_CONC_AMARELA,QT_CONC_INDIGENA,QT_CONC_CORND,QT_ING_NACBRAS,QT_ING_NACESTRANG,QT_MAT_NACBRAS,QT_MAT_NACESTRANG,QT_CONC_NACBRAS,QT_CONC_NACESTRANG,QT_ALUNO_DEFICIENTE,QT_ING_DEFICIENTE,QT_MAT_DEFICIENTE,QT_CONC_DEFICIENTE,QT_ING_FINANC,QT_ING_FINANC_REEMB,QT_ING_FIES,QT_ING_RPFIES,QT_ING_FINANC_REEMB_OUTROS,QT_ING_FINANC_NREEMB,QT_ING_PROUNII,QT_ING_PROUNIP,QT_ING_NRPFIES,QT_ING_FINANC_NREEMB_OUTROS,QT_MAT_FINANC,QT_MAT_FINANC_REEMB,QT_MAT_FIES,QT_MAT_RPFIES,QT_MAT_FINANC_REEMB_OUTROS,QT_MAT_FINANC_NREEMB,QT_MAT_PROUNII,QT_MAT_PROUNIP,QT_MAT_NRPFIES,QT_MAT_FINANC_NREEMB_OUTROS,QT_CONC_FINANC,QT_CONC_FINANC_REEMB,QT_CONC_FIES,QT_CONC_RPFIES,QT_CONC_FINANC_REEMB_OUTROS,QT_CONC_FINANC_NREEMB,QT_CONC_PROUNII,QT_CONC_PROUNIP,QT_CONC_NRPFIES,QT_CONC_FINANC_NREEMB_OUTROS,QT_ING_RESERVA_VAGA,QT_ING_RVREDEPUBLICA,QT_ING_RVPPI,QT_ING_RVQUILO,QT_ING_RVREFU,QT_ING_RVPOVT,QT_ING_RVPDEF,QT_ING_RVSOCIAL_RF,QT_ING_RVIDOSO,QT_ING_RVINTERN,QT_ING_RVMEDAL,QT_ING_RVTRANS,QT_ING_RVOUTROS,QT_MAT_RESERVA_VAGA,QT_MAT_RVREDEPUBLICA,QT_MAT_RVPPI,QT_MAT_RVQUILO,QT_MAT_RVREFU,QT_MAT_RVPOVT,QT_MAT_RVPDEF,QT_MAT_RVSOCIAL_RF,QT_MAT_RVIDOSO,QT_MAT_RVINTERN,QT_MAT_RVMEDAL,QT_MAT_RVTRANS,QT_MAT_RVOUTROS,QT_CONC_RESERVA_VAGA,QT_CONC_RVREDEPUBLICA,QT_CONC_RVPPI,QT_CONC_RVQUILO,QT_CONC_RVREFU,QT_CONC_RVPOVT,QT_CONC_RVPDEF,QT_CONC_RVSOCIAL_RF,QT_CONC_RVIDOSO,QT_CONC_RVINTERN,QT_CONC_RVMEDAL,QT_CONC_RVTRANS,QT_CONC_RVOUTROS,QT_SIT_TRANCADA,QT_SIT_DESVINCULADO,QT_SIT_TRANSFERIDO,QT_SIT_FALECIDO,QT_ING_PROCESCPUBLICA,QT_ING_PROCESCPRIVADA,QT_ING_PROCNAOINFORMADA,QT_MAT_PROCESCPUBLICA,QT_MAT_PROCESCPRIVADA,QT_MAT_PROCNAOINFORMADA,QT_CONC_PROCESCPUBLICA,QT_CONC_PROCESCPRIVADA,QT_CONC_PROCNAOINFORMADA,QT_PARFOR,QT_ING_PARFOR,QT_MAT_PARFOR,QT_CONC_PARFOR,QT_APOIO_SOCIAL,QT_ING_APOIO_SOCIAL,QT_MAT_APOIO_SOCIAL,QT_CONC_APOIO_SOCIAL,QT_ATIV_EXTRACURRICULAR,QT_ING_ATIV_EXTRACURRICULAR,QT_MAT_ATIV_EXTRACURRICULAR,QT_CONC_ATIV_EXTRACURRICULAR,QT_MOB_ACADEMICA,QT_ING_MOB_ACADEMICA,QT_MAT_MOB_ACADEMICA,QT_CONC_MOB_ACADEMICA
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Design Industrial,33825,Design,"""0212D02""",2,Artes e humanidades,21,Artes,212,"Moda, design de interiores e desenho industrial",1.0,1,1,1,1,108,108,0,0,50,0,58,0,301,301,0,0,278,0,23,0,56,26,30,56,0,51,0,51,0,0,0,0,0,5,0,0,0,48,3,3,2,0,0,0,21,12,23,0,0,0,270,150,120,270,0,0,155,81,29,4,1,0,0,140,34,79,2,0,15,31,17,14,31,0,0,5,16,7,2,1,0,0,14,2,10,0,0,5,56,0,268,2,31,0,3,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,17,0,0,0,1,14,0,0,0,0,0,107,107,58,0,0,0,1,56,0,0,0,0,0,15,15,8,0,0,0,0,8,0,0,0,0,0,38,21,1,0,31,25,0,136,133,1,15,16,0,0,0,0,0,330,56,270,31,117,12,110,8,1,0,1,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Direito,14363,Direito,"""0421D01""",4,"Negócios, administração e direito",42,Direito,421,Direito,1.0,1,1,1,1,594,417,177,0,510,0,84,0,8976,5567,3409,0,8648,0,328,0,518,336,182,364,154,506,0,506,0,0,0,0,0,11,0,1,0,468,24,10,6,6,4,0,291,74,149,3,0,1,2701,1607,1094,1835,866,0,1919,506,122,66,55,30,3,1506,429,706,12,5,43,437,247,190,302,135,0,222,164,26,12,8,5,0,254,74,88,2,1,18,518,0,2699,2,435,2,144,31,124,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,252,150,1,0,0,22,124,0,0,0,0,0,1378,1378,779,1,0,0,56,694,0,0,0,0,0,215,215,106,0,0,0,5,100,0,0,0,0,0,136,127,0,0,272,246,0,1443,1248,10,223,213,1,0,0,0,0,2964,518,2701,437,1066,26,1057,355,17,0,17,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Educação Física,44892,Educação física,"""0915E01""",9,Saúde e bem-estar,91,Saúde,915,"Promoção, prevenção, terapia e reabilitação",1.0,1,1,1,1,232,97,135,0,180,0,52,0,3588,1438,2150,0,3498,0,90,0,211,82,129,93,118,189,0,189,0,0,0,0,0,22,0,0,2,165,29,8,4,2,1,0,103,32,75,0,1,0,890,317,573,419,471,1,512,213,87,33,38,6,0,417,153,291,5,4,20,69,30,39,39,30,0,10,39,11,2,5,2,0,30,15,21,0,0,3,211,0,889,1,68,1,13,5,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,91,61,0,0,0,2,45,0,0,0,0,0,426,426,254,0,0,0,2,222,0,0,0,0,0,26,26,18,0,0,0,0,14,0,0,0,0,0,141,140,2,0,125,86,0,529,348,13,36,30,3,0,0,0,0,1173,211,890,69,226,3,218,34,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Educação Física,44893,Educação física formação de professor,"""0114E03""",1,Educação,11,Educação,114,Formação de professores em áreas específicas (exceto Letras),2.0,1,1,1,1,255,255,0,0,200,0,55,0,2139,2139,0,0,2106,0,33,0,209,96,113,209,0,199,0,199,0,0,0,0,0,9,0,1,0,187,18,3,1,0,0,0,95,42,71,0,0,1,915,386,529,915,0,0,638,193,48,17,16,0,3,422,198,268,2,1,24,67,29,38,67,0,0,19,35,6,2,4,0,1,32,10,19,1,0,5,209,0,915,0,67,0,25,6,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,98,63,0,0,0,5,48,0,0,0,0,0,450,450,272,0,0,0,13,241,0,0,0,0,0,32,32,16,0,0,0,1,17,0,0,0,0,0,144,70,14,0,125,84,0,531,379,5,42,24,1,0,0,0,0,1143,209,915,67,322,2,301,31,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Enfermagem,26611,Enfermagem,"""0913E01""",9,Saúde e bem-estar,91,Saúde,913,Enfermagem,1.0,1,1,1,1,168,168,0,0,144,0,24,0,3915,3915,0,0,3830,0,85,0,159,137,22,159,0,148,0,148,0,0,0,0,0,9,0,2,0,144,12,0,2,0,1,0,71,33,55,0,0,0,695,598,97,695,0,0,509,152,20,6,4,3,1,337,131,223,2,0,2,112,101,11,112,0,0,46,61,3,1,1,0,0,54,18,39,0,0,1,157,2,691,4,110,2,22,4,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,74,48,0,0,0,3,37,0,0,0,0,0,333,333,212,0,0,0,7,170,0,0,0,0,0,52,52,32,0,0,0,1,25,0,0,0,0,0,46,38,5,0,91,66,2,371,321,3,55,56,1,0,0,0,0,784,159,695,112,477,14,457,88,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Ambiental,83486,Engenharia ambiental,"""0712E01""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,712,Tecnologia de proteção ambiental,1.0,1,1,1,1,65,65,0,0,40,0,25,0,234,234,0,0,221,0,13,0,41,25,16,41,0,39,0,39,0,0,0,0,0,2,0,0,0,37,3,0,1,0,0,0,26,7,8,0,0,0,247,140,107,247,0,0,153,78,13,2,1,0,0,146,40,55,1,0,5,28,18,10,28,0,0,4,24,0,0,0,0,0,18,2,7,1,0,0,40,1,246,1,28,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,9,0,0,0,0,6,0,0,0,0,0,112,112,66,0,0,0,0,50,0,0,0,0,0,11,11,5,0,0,0,0,4,0,0,0,0,0,22,10,1,0,22,19,0,125,121,1,11,17,0,0,0,0,0,280,41,247,28,81,2,77,8,7,0,7,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Civil,14351,Engenharia civil,"""0732E01""",7,"Engenharia, produção e construção",73,Arquitetura e construção,732,Engenharia civil e construção,1.0,1,1,1,1,199,199,0,0,140,0,59,0,1013,1013,0,0,972,0,41,0,153,60,93,153,0,142,0,142,0,0,0,0,0,10,0,1,0,136,5,7,3,1,1,0,82,19,50,2,0,0,844,334,510,844,0,0,520,244,60,8,7,4,1,466,99,241,11,1,26,74,23,51,74,0,0,10,55,7,1,1,0,0,50,5,16,2,0,1,153,0,841,3,74,0,17,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,69,44,0,0,0,3,34,0,0,0,0,0,401,401,214,0,0,0,9,210,0,0,0,0,0,30,30,15,0,0,0,0,14,0,0,0,0,0,79,72,10,0,89,64,0,447,392,5,31,42,1,0,0,0,0,1005,153,844,74,106,2,100,6,24,0,24,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Alimentos,83910,Engenharia de alimentos,"""0721E01""",7,"Engenharia, produção e construção",72,Produção e processamento,721,Processamento de alimentos,1.0,1,1,1,1,71,71,0,0,40,0,31,0,221,221,0,0,211,0,10,0,46,29,17,46,0,42,0,42,0,0,0,0,0,4,0,0,0,39,2,4,1,0,0,0,21,13,11,1,0,0,156,96,60,156,0,0,104,31,13,5,0,2,1,81,22,45,5,0,3,10,9,1,10,0,0,1,6,3,0,0,0,0,7,0,3,0,0,0,46,0,156,0,10,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,15,0,0,0,0,9,0,0,0,0,0,75,75,44,0,0,0,0,38,0,0,0,0,0,4,4,2,0,0,0,0,1,0,0,0,0,0,13,28,7,0,23,23,0,83,71,2,5,5,0,0,0,0,0,204,46,156,10,25,2,21,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Bioprocessos,83936,Engenharia de bioprocessos,"""0711E02""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,711,Engenharia química e de processos,1.0,1,1,1,1,65,65,0,0,40,0,25,0,117,117,0,0,111,0,6,0,41,23,18,41,0,41,0,41,0,0,0,0,0,0,0,0,0,34,2,2,1,1,0,1,19,5,17,0,0,0,164,93,71,164,0,0,101,46,9,4,2,1,1,88,23,47,1,0,5,19,14,5,19,0,0,2,16,1,0,0,0,0,15,1,3,0,0,0,41,0,164,0,19,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,15,0,0,0,0,11,0,0,0,0,0,72,72,43,0,0,0,0,33,0,0,0,0,0,5,5,2,0,0,0,0,1,0,0,0,0,0,20,20,11,0,23,18,0,82,81,1,5,13,1,0,0,0,0,215,41,164,19,31,4,27,1,2,0,2,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Computação E Informação,83904,Engenharia de computação,"""0714E04""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,714,Eletrônica e automação,1.0,1,1,1,1,41,41,0,0,35,0,6,0,623,623,0,0,569,0,54,0,38,7,31,38,0,37,0,37,0,0,0,0,0,0,0,1,0,36,1,0,1,0,0,0,24,5,9,0,0,0,233,38,195,233,0,0,146,73,11,3,0,0,0,149,25,49,3,1,6,13,1,12,13,0,0,3,10,0,0,0,0,0,9,1,3,0,0,0,38,0,232,1,13,0,7,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,12,0,0,0,2,9,0,0,0,0,0,104,104,54,0,0,0,2,49,0,0,0,0,0,5,5,3,0,0,0,0,4,0,0,0,0,0,19,21,0,0,19,19,0,115,114,4,7,6,0,0,0,0,0,273,38,233,13,13,0,11,0,7,0,7,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Controle E Automação,83906,Engenharia de controle e automação,"""0714E05""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,714,Eletrônica e automação,1.0,1,1,1,1,44,44,0,0,35,0,9,0,170,170,0,0,157,0,13,0,38,8,30,38,0,37,0,37,0,0,0,0,0,1,0,0,0,36,2,0,0,0,0,0,17,5,15,1,0,0,202,47,155,202,0,0,149,46,6,1,0,0,0,115,20,60,3,0,4,12,2,10,12,0,0,1,9,2,0,0,0,0,5,0,7,0,0,0,38,0,202,0,12,0,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,19,14,0,0,0,1,9,0,0,0,0,0,95,95,50,0,0,0,1,47,0,0,0,0,0,4,4,3,0,0,0,0,3,0,0,0,0,0,15,19,2,0,20,18,0,102,100,0,4,8,0,0,0,0,0,238,38,202,12,14,0,12,1,7,0,7,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Materiais,14368,Engenharia de materiais,"""0722E01""",7,"Engenharia, produção e construção",72,Produção e processamento,722,Materiais,1.0,1,1,1,1,125,125,0,0,50,0,75,0,181,181,0,0,168,0,13,0,59,19,40,59,0,52,0,52,0,0,0,0,0,7,0,0,0,50,6,1,2,0,0,0,33,4,20,2,0,0,171,56,115,171,0,0,112,42,12,4,0,1,0,108,12,45,3,0,3,19,5,14,19,0,0,2,12,4,1,0,0,0,13,1,5,0,0,0,59,0,171,0,19,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,25,17,0,0,0,0,12,0,0,0,0,0,73,73,35,0,0,0,0,27,0,0,0,0,0,3,3,3,0,0,0,0,1,0,0,0,0,0,17,24,10,0,32,27,0,86,84,1,5,14,0,0,0,0,0,222,59,171,19,15,2,14,1,4,0,4,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Petróleo,83908,Engenharia de petróleo,"""0724E02""",7,"Engenharia, produção e construção",72,Produção e processamento,724,Mineração e extração,1.0,1,1,1,1,65,65,0,0,40,0,25,0,261,261,0,0,250,0,11,0,43,20,23,43,0,35,0,35,0,0,0,0,0,6,0,2,0,39,3,1,0,0,0,0,23,7,13,0,0,0,185,75,110,185,0,0,122,41,14,4,2,2,0,92,22,64,2,0,5,12,5,7,12,0,0,1,6,5,0,0,0,0,4,0,8,0,0,0,41,2,181,4,12,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,10,0,0,0,0,7,0,0,0,0,0,79,79,45,0,0,0,0,35,0,0,0,0,0,2,2,2,0,0,0,0,1,0,0,0,0,0,20,20,0,0,19,22,2,86,95,4,2,9,1,0,0,0,0,225,43,185,12,5,0,5,0,0,0,0,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia De Produção,14352,Engenharia de produção,"""0725E02""",7,"Engenharia, produção e construção",72,Produção e processamento,725,Produção e processos de fabricação,1.0,1,1,1,1,119,119,0,0,90,0,29,0,648,648,0,0,543,0,105,0,108,34,74,108,0,103,0,103,0,0,0,0,0,4,0,1,0,102,3,2,1,0,0,0,70,10,28,0,0,0,595,198,397,595,0,0,415,145,32,3,0,0,0,365,53,140,4,0,33,52,21,31,52,0,0,14,29,9,0,0,0,0,31,3,12,0,0,6,108,0,593,2,52,0,8,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,42,28,0,0,0,1,22,0,0,0,0,0,254,254,139,0,0,0,1,144,0,0,0,0,0,18,18,11,0,0,0,0,9,0,0,0,0,0,33,37,2,0,46,62,0,259,332,4,19,33,0,0,0,0,0,667,108,595,52,44,5,43,2,21,0,21,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Eletrônica E De Computação,85825,Engenharia eletrônica,"""0714E08""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,714,Eletrônica e automação,1.0,1,1,1,1,116,116,0,0,90,0,26,0,543,543,0,0,493,0,50,0,111,21,90,111,0,109,0,109,0,0,0,0,0,2,0,0,0,104,6,1,0,0,0,0,72,7,32,0,0,0,557,104,453,557,0,0,365,142,38,8,3,1,0,345,47,146,5,0,14,42,3,39,42,0,0,8,27,5,2,0,0,0,27,4,8,0,0,3,111,0,556,1,42,0,11,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,27,0,0,0,1,21,0,0,0,0,0,252,252,126,0,0,0,1,129,0,0,0,0,0,12,12,6,0,0,0,0,3,0,0,0,0,0,53,58,3,0,51,60,0,267,282,8,14,26,2,0,0,0,0,671,111,557,42,48,2,47,0,8,0,8,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Elétrica,14350,Engenharia elétrica,"""0713E05""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,713,Eletricidade e energia,1.0,1,1,1,1,119,119,0,0,90,0,29,0,583,583,0,0,533,0,50,0,96,18,78,96,0,95,0,95,0,0,0,0,0,1,0,0,1,87,3,2,1,1,0,1,57,10,28,1,0,0,550,97,453,550,0,1,339,159,39,7,3,0,2,321,58,149,7,0,15,63,7,56,63,0,0,10,40,12,1,0,0,0,37,4,18,1,0,3,96,0,550,0,63,0,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,38,21,0,0,0,1,17,0,0,0,0,0,249,249,128,0,0,0,1,128,0,0,0,0,0,30,30,15,0,0,0,0,18,0,0,0,0,0,36,51,22,0,48,48,0,273,268,9,30,29,4,0,0,0,0,659,96,550,63,54,0,50,4,6,0,6,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Matemática,1483752,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística","""0588P01""",5,"Ciências naturais, matemática e estatística",58,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",588,"Programas interdisciplinares abrangendo ciências naturais, matemática e estatística",1.0,1,1,1,1,34,34,0,0,20,0,14,0,69,69,0,0,66,0,3,0,19,5,14,19,0,19,0,19,0,0,0,0,0,0,0,0,0,11,6,1,0,0,1,0,9,1,9,0,0,0,51,11,40,51,0,0,33,12,2,1,0,1,2,28,3,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,51,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,6,0,0,0,0,5,0,0,0,0,0,25,25,13,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,7,0,8,11,0,28,23,0,0,0,0,0,0,0,0,70,19,51,0,15,5,14,0,2,0,2,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Mecânica,14355,Engenharia mecânica,"""0715E02""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,715,Engenharia mecânica e metalurgia,1.0,1,1,1,1,149,149,0,0,120,0,29,0,827,827,0,0,785,0,42,0,138,32,106,138,0,127,0,127,0,0,0,0,0,11,0,0,2,127,4,1,3,1,0,0,79,24,31,1,0,3,758,150,608,758,0,2,494,208,35,14,5,0,0,421,87,213,9,0,28,63,12,51,63,0,0,13,44,4,2,0,0,0,38,3,16,2,0,4,138,0,758,0,63,0,15,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,37,0,0,0,1,32,0,0,0,0,0,341,341,185,0,0,0,6,164,0,0,0,0,0,24,24,10,0,0,0,0,15,0,0,0,0,0,56,64,11,0,67,71,0,365,378,15,25,35,3,0,0,0,0,889,138,758,63,31,1,29,2,23,0,23,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Metalúrgica,14353,Engenharia metalúrgica,"""0715E03""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,715,Engenharia mecânica e metalurgia,1.0,1,1,1,1,118,118,0,0,50,0,68,0,185,185,0,0,180,0,5,0,50,16,34,50,0,50,0,50,0,0,0,0,0,0,0,0,0,40,5,2,1,1,1,0,19,11,20,0,0,0,143,39,104,143,0,0,95,30,8,1,6,3,0,72,21,47,1,0,2,4,0,4,4,0,0,1,1,2,0,0,0,0,2,0,1,1,0,0,50,0,142,1,3,1,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,19,0,0,0,0,13,0,0,0,0,0,80,80,44,0,0,0,0,39,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,25,30,5,0,31,19,0,86,55,2,2,2,0,0,0,0,0,203,50,143,4,12,1,11,0,3,0,3,0
2024,Sudeste,3.0,Rio de Janeiro,RJ,33.0,Rio de Janeiro,3304557.0,1.0,1,1,1,1,0,0,586,Engenharia Naval E Oceânica,14354,Engenharia naval,"""0716E05""",7,"Engenharia, produção e construção",71,Engenharia e profissões correlatas,716,"Veículos a motor, construção naval, aeronáutica, ferroviária e metroviária",1.0,1,1,1,1,114,114,0,0,80,0,34,0,424,424,0,0,411,0,13,0,84,39,45,84,0,81,0,81,0,0,0,0,0,3,0,0,0,74,7,2,0,1,0,0,47,10,26,0,0,1,422,143,279,422,0,0,273,114,25,4,6,0,0,230,48,124,6,0,14,41,8,33,41,0,0,7,29,5,0,0,0,0,26,3,10,0,0,2,84,0,421,1,41,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,39,27,0,0,0,0,19,0,0,0,0,0,192,192,104,0,0,0,0,107,0,0,0,0,0,18,18,7,0,0,0,0,7,0,0,0,0,0,26,48,0,0,45,39,0,210,208,4,21,20,0,0,0,0,0,496,84,422,41,40,0,38,0,6,0,6,0
